customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
750253,"Lol somebody tried to log into my @118189 again, i just changed password yesterday, do you guys getting breaches?",security_account_compromise,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific security concern (unauthorized login attempts) or state what will be done with the provided email, violating the policy requirement for account-specific intents.",qwen/qwen3.8-27b,v2
869536,@118189 some in Russia logged into my account! any breach updates? https://t.co/u1lDU2koeO,security_account_compromise,llm,"Hi, we’re looking into the breach you mentioned. Please DM us your ticket ID and the email on the account so we can investigate. Thanks in advance!",2,2,1,4,2,True,"The reply fails on grounding by inventing a 'ticket ID' the customer did not provide, and it is a generic holding message that does not specifically engage with the reported Russian login activity or breach status.",qwen/qwen3.8-27b,v2
869536,@118189 some in Russia logged into my account! any breach updates? https://t.co/u1lDU2koeO,security_account_compromise,simple,"@388082 Hi Ben, do you have any ticket ID’s as reference to your support interactions that we can locate and review? Thanks in advance!",2,2,5,4,2,True,"The reply is a generic holding message that asks for a ticket ID without acknowledging the specific security breach reported or stating what will be done with the information, failing the requirement to engage with the customer's specific problem.",qwen/qwen3.8-27b,v2
869536,@118189 some in Russia logged into my account! any breach updates? https://t.co/u1lDU2koeO,security_account_compromise,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific security incident (Russian logins) or state what will be done with the provided email, violating the policy requirement for account-specific intents.",qwen/qwen3.8-27b,v2
1948614,@118189 I have been hacked and a document sent to my entire email contact list. Please can someone contact me?,security_account_compromise,llm,"Hi @118189, please visit https://t.co/y7rSTLsgY2 for help with a security incident. If you can’t log in, follow the steps there. Once you have a ticket ID, DM us the ID so we can assist.",2,2,5,4,2,True,The reply is a generic holding message that directs the user to a help link and asks for a ticket ID without engaging with the specific details of the reported compromise (documents sent to contacts) or stating what will be done with the ID.,qwen/qwen3.8-27b,v2
1948614,@118189 I have been hacked and a document sent to my entire email contact list. Please can someone contact me?,security_account_compromise,simple,"@390270 Hi there, we’d highly recommend that you please write to us at https://t.co/y7rSTLsgY2. If you can’t login, you should see an option... 1/2",2,2,4,3,2,True,"The reply is a generic deflection that fails to engage with the specific security incident (hacked account/spam sent) or explicitly state what information to send in the DM, violating the policy for account-specific intents.",qwen/qwen3.8-27b,v2
1948614,@118189 I have been hacked and a document sent to my entire email contact list. Please can someone contact me?,security_account_compromise,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,The reply is a generic holding message that fails to engage with the specific security incident (hacked account and mass email) and falsely claims the team is already looking into it before receiving necessary details.,qwen/qwen3.8-27b,v2
2507946,@118189 is the 2FA down right now?,service_outage,llm,"@118189 Hi, the 2FA outage was resolved. If you're still having trouble, let us know. Thanks!",5,5,5,5,5,False,"The reply directly answers the customer's question about the 2FA outage status, which is appropriate for a service_outage intent, and avoids generic deflection.",qwen/qwen3.8-27b,v2
2507946,@118189 is the 2FA down right now?,service_outage,simple,"@445974 Hi Rich, the Dropbox website was experiencing issues on Saturday, which have now been resolved. Apologies for any inconvenience!",1,1,1,4,1,False,"The reply hallucinates a specific past outage on Saturday and claims it is resolved, failing to address the customer's question about the current status of 2FA.",qwen/qwen3.8-27b,v2
2507946,@118189 is the 2FA down right now?,service_outage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,The reply fails to address the specific service outage question and provides a generic holding message that does not engage with the customer's specific report of 2FA being down.,qwen/qwen3.8-27b,v2
1480046,@118189 Do you have some problems this morning I can’t connect to my account.,service_outage,llm,"Hi, have you tried unlinking and signing in again? If that doesn't work, could you share any error message you see?",2,1,5,4,2,False,"The reply fails to acknowledge the reported service outage or direct the user to DM for account-specific troubleshooting, instead offering generic public troubleshooting steps that do not align with the brand's policy for account-specific intents.",qwen/qwen3.8-27b,v2
1480046,@118189 Do you have some problems this morning I can’t connect to my account.,service_outage,simple,"@427856 Hi there, have you tried clicking the Unlink button and signing into your account again to see if this resolves the issue?",1,1,2,3,1,True,"The reply ignores the reported service outage and provides irrelevant, potentially harmful troubleshooting advice (unlinking) instead of acknowledging the issue or directing to status channels.",qwen/qwen3.8-27b,v2
1480046,@118189 Do you have some problems this morning I can’t connect to my account.,service_outage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific service outage reported by the customer, violating the policy requirement to engage with the specific problem for account-related intents.",qwen/qwen3.8-27b,v2
2430108,"@DropboxSupport hi there! Is dropbox down today? I'm getting ""This site can't be reached"" messages. HALP!",service_outage,llm,"Hey there, we’re aware of a site outage that was resolved. If you’re still seeing the error, try clearing your cache or using a different browser. Let us know if it persists. Thanks!",5,5,5,5,5,False,"The reply correctly identifies the service outage intent, confirms the issue was resolved, and provides specific troubleshooting steps for the reported error without deflecting to DMs.",qwen/qwen3.8-27b,v2
2430108,"@DropboxSupport hi there! Is dropbox down today? I'm getting ""This site can't be reached"" messages. HALP!",service_outage,simple,"@449910 Hi there, our engineers were working on this problem and resolved it. All services and functionality should be fully restored.",5,5,5,5,5,False,"The reply directly addresses the service outage intent by confirming the issue was resolved and services are restored, which is the correct approach for this intent type.",qwen/qwen3.8-27b,v2
2430108,"@DropboxSupport hi there! Is dropbox down today? I'm getting ""This site can't be reached"" messages. HALP!",service_outage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply fails to address the specific service outage intent by not confirming the status or providing a link to the status page, and instead uses a generic holding message that asks for account details without engaging with the reported issue.",qwen/qwen3.8-27b,v2
1972451,@DropboxSupport Also if I can a showcase can a read only version be shared with clients ?,sharing_permissions,llm,"@123456 Yes! Showcases are view‑only by default. Just click the share button, set the link to “view only” and send it to your clients. Need help setting it up? Let us know!",5,5,5,5,5,False,"The reply correctly identifies the intent as informational, provides the specific answer that showcases are view-only by default, and offers clear instructions without deflecting to a DM.",qwen/qwen3.8-27b,v2
1972451,@DropboxSupport Also if I can a showcase can a read only version be shared with clients ?,sharing_permissions,simple,"@692430 Hi there, the pricing for Dropbox Professional reflects the value we’re adding through new features, like Showcase: https://t.co/vcuah3zoKb. We’ll pass your feedback to our team for their consideration in future!",1,1,5,3,1,True,"The reply completely ignores the customer's specific question about read-only sharing permissions and instead provides irrelevant information about pricing and feedback, failing to address the actual intent.",qwen/qwen3.8-27b,v2
1972451,@DropboxSupport Also if I can a showcase can a read only version be shared with clients ?,sharing_permissions,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to answer the informational question about read-only sharing permissions and incorrectly treats it as an account-specific issue requiring a DM, violating the brand's policy for informational intents.",qwen/qwen3.8-27b,v2
399225,"@DropboxSupport The other problem! In my shared folder with others, i selected remove my access and keep a copy. But....just no any response, Advise pls",sharing_permissions,llm,"Hi! When you choose 'Remove my access & keep a copy', the folder is removed from your Dropbox but your local copy stays. If you still see it, try refreshing or sign out/in. Let us know if that fixes it. Thanks, DropboxSupport",5,5,5,5,5,False,"The reply correctly identifies the intent as informational/how-to, provides the specific technical explanation for why the folder might still appear (local copy retention), and offers actionable troubleshooting steps without deflecting to a DM.",qwen/qwen3.8-27b,v2
399225,"@DropboxSupport The other problem! In my shared folder with others, i selected remove my access and keep a copy. But....just no any response, Advise pls",sharing_permissions,simple,"@434186 Ah gotcha! Is someone else the owner of this shared folder, and have they added the PNG's?",1,1,1,3,1,False,The reply invents specific details (PNGs) not present in the customer's tweet and asks an irrelevant question instead of addressing the reported issue of removing access and keeping a copy.,qwen/qwen3.8-27b,v2
399225,"@DropboxSupport The other problem! In my shared folder with others, i selected remove my access and keep a copy. But....just no any response, Advise pls",sharing_permissions,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of the 'remove access and keep a copy' action not responding, violating the policy that requires naming the reported problem or stating specific actions for account-specific intents.",qwen/qwen3.8-27b,v2
2032832,"@DropboxSupport - my sister uploaded files through a share link I sent her, but I can't see her photos. Any ideas?",sharing_permissions,llm,"@123456 It sounds like you used an upload link. Check the folder you shared – uploaded files should appear there. If you used a shared folder, make sure the link allows uploads. Let us know if the files still don’t show up.",5,5,5,5,5,False,"The reply correctly identifies the intent as informational (how_to_usage), provides specific troubleshooting steps relevant to the customer's issue with upload links, and avoids unnecessary deflection to DMs.",qwen/qwen3.8-27b,v2
2032832,"@DropboxSupport - my sister uploaded files through a share link I sent her, but I can't see her photos. Any ideas?",sharing_permissions,simple,"@768208 Hi there, currently team admins are able to see in the Activity log if a link was accessed. You can delete any shared link from the file directly. You can view all the shared links from here: https://t.co/lxysp7BTWa",1,1,2,3,1,True,"The reply is completely irrelevant to the customer's issue of not seeing uploaded files, instead providing unrelated information about team admins and deleting links, which fails to address the specific problem or follow any support policy.",qwen/qwen3.8-27b,v2
2032832,"@DropboxSupport - my sister uploaded files through a share link I sent her, but I can't see her photos. Any ideas?",sharing_permissions,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of missing files from a shared link, violating the policy that requires the agent to state what will be done with the provided information or name the specific problem.",qwen/qwen3.8-27b,v2
1299266,"@DropboxSupport ""Because you’ve already reached your quota, your Dropbox will stop syncing files"". It will continue syncing until sub runs out, yes? 2/2",storage_quota_plan_limits,llm,"If you hit your quota, syncing stops until you free space or upgrade. Cancelling your subscription doesn’t change that—once you’re at the limit, no more syncs until you add space. Let us know if you need help freeing space or upgrading. Thanks for reaching out! – Dropbox Support",5,5,5,5,5,False,"The reply directly answers the customer's specific question about syncing behavior when the quota is reached, correcting the misconception that it continues until the subscription runs out, which aligns with the brand's requirement to provide the actual answer for informational/usage queries.",qwen/qwen3.8-27b,v2
1299266,"@DropboxSupport ""Because you’ve already reached your quota, your Dropbox will stop syncing files"". It will continue syncing until sub runs out, yes? 2/2",storage_quota_plan_limits,simple,"@370994 ...time remaining on your current plan, your storage quota will not change until the end of your billing cycle. Thanks! 2/2",1,1,1,3,1,False,"The reply invents a specific policy about billing cycles that was not provided in the context, fails to address the customer's specific question about syncing behavior, and does not follow the brand rule to direct account-specific queries to DMs with required details.",qwen/qwen3.8-27b,v2
1299266,"@DropboxSupport ""Because you’ve already reached your quota, your Dropbox will stop syncing files"". It will continue syncing until sub runs out, yes? 2/2",storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the customer's specific question about sync behavior and quota limits, violating the policy that requires naming the specific issue or stating what will be done with the provided information.",qwen/qwen3.8-27b,v2
1495052,@118189 I need more space and refuse to pay for 5 users on Business. What are my options?,storage_quota_plan_limits,llm,"Hi @118189, you can upgrade to a higher plan or switch to a personal plan for more space. DM us your account email and the plan you’re on and we’ll help you find the best fit. Cheers!",4,4,5,5,4,False,"The reply correctly identifies the intent as account-specific, asks for the required details (email and plan), and engages with the customer's specific complaint about Business plan pricing by offering relevant alternatives (upgrade or switch to personal).",qwen/qwen3.8-27b,v2
1495052,@118189 I need more space and refuse to pay for 5 users on Business. What are my options?,storage_quota_plan_limits,simple,"@581108 Hey there, currently you can't buy features separately. If a particular feature is important to you, you could consider other plans:... 1/3",1,1,2,3,1,True,"The reply fails to address the specific storage quota issue, ignores the customer's complaint about pricing, and violates policy by not requesting a DM with specific account details for this account-specific intent.",qwen/qwen3.8-27b,v2
1495052,@118189 I need more space and refuse to pay for 5 users on Business. What are my options?,storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific complaint about Business plan pricing or storage limits, violating the policy that requires naming the specific problem or stating what will be done with the provided information.",qwen/qwen3.8-27b,v2
53189,@DropboxSupport It would be great if they offered a little bit more space. I would pay more if it did. Thanks for the reply,storage_quota_plan_limits,llm,Thanks for the feedback! We're always looking to improve. We'll pass your suggestion along. Let us know if there's anything else we can help with. 😊,1,1,5,4,1,True,"The reply treats a specific account storage limit issue as a generic feature request, failing to ask for the necessary account details to investigate the customer's specific plan limits.",qwen/qwen3.8-27b,v2
53189,@DropboxSupport It would be great if they offered a little bit more space. I would pay more if it did. Thanks for the reply,storage_quota_plan_limits,simple,"@371566 No worries at all, always happy to clarify these sorts of updates, and receive feedback from the users perspective. 😊",1,1,5,4,1,True,"The reply is a generic, non-responsive acknowledgment that fails to address the customer's specific request for more storage space or provide any actionable information, violating the policy for informational intents.",qwen/qwen3.8-27b,v2
53189,@DropboxSupport It would be great if they offered a little bit more space. I would pay more if it did. Thanks for the reply,storage_quota_plan_limits,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the customer's specific request for more storage space or willingness to pay, violating the policy that requires naming the specific problem or stating what will be done with the provided information.",qwen/qwen3.8-27b,v2
267212,@DropboxSupport Yeah I tried to submit a ticket and found a bug with that system. So I made a ticket about that. Then another bug and another ticket,sync_app_bug,llm,Thanks for letting us know. Could you share the ticket IDs you submitted? That way we can investigate the bugs you encountered. Thanks!,5,5,5,5,5,False,"The reply correctly identifies the specific issue (bugs in the ticketing system), asks for the necessary artifacts (ticket IDs) to investigate, and avoids generic deflection by explicitly referencing the customer's reported experience.",qwen/qwen3.8-27b,v2
267212,@DropboxSupport Yeah I tried to submit a ticket and found a bug with that system. So I made a ticket about that. Then another bug and another ticket,sync_app_bug,simple,@157130 Thank you for getting back with the ticket ID. We were able to locate the ticket in our system and can see that one of our agents has got back to you via email. Please review it and get back with the relevant information in order for us to proceed with your request. Thanks!,1,1,1,3,1,True,"The reply hallucinates a ticket ID and claims to have located a ticket and received an email response, which contradicts the customer's statement that they were reporting bugs in the ticketing system itself rather than providing a specific ID for a support issue.",qwen/qwen3.8-27b,v2
267212,@DropboxSupport Yeah I tried to submit a ticket and found a bug with that system. So I made a ticket about that. Then another bug and another ticket,sync_app_bug,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to acknowledge the specific bug reports or ticket issues mentioned by the customer, violating the policy requirement to engage with the specific problem.",qwen/qwen3.8-27b,v2
1600556,@DropboxSupport i can't open a shared link. Just keeps loading the files but never shows them,sync_app_bug,llm,"@DropboxSupport Hi there, thanks for letting us know. Could you try opening the link in a different browser or via the Dropbox site? Let us know if it still loads.",4,5,5,5,4,False,"The reply correctly treats the issue as a technical usage/bug report by providing immediate troubleshooting steps (changing browser/site) rather than deflecting to a DM, which aligns with the policy for non-account-specific intents.",qwen/qwen3.8-27b,v2
1600556,@DropboxSupport i can't open a shared link. Just keeps loading the files but never shows them,sync_app_bug,simple,"@321845 Hi Danny, thanks for letting us know. Are you still having issues accessing Dropbox? Let us know! Thx!",1,1,1,2,1,True,"The reply invents the customer's name ('Danny'), fails to address the specific sync/link loading bug, and provides no actionable solution or specific next steps, making it a generic and ungrounded deflection.",qwen/qwen3.8-27b,v2
1600556,@DropboxSupport i can't open a shared link. Just keeps loading the files but never shows them,sync_app_bug,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific sync/link loading issue described, violating the policy that requires showing engagement with the customer's specific problem rather than just asking for an email.",qwen/qwen3.8-27b,v2
2828924,@DropboxSupport I Have done this. Too bad it didn't solve the problem,sync_app_bug,simple,@182114 ...contacts and resend the email? Thanks for your patience on this! 2/2,1,1,1,2,1,True,"The reply is a fragmented, incoherent fragment that fails to address the customer's report of a sync bug, invents context ('contacts', 'email'), and does not follow the policy for account-specific or bug-related issues by providing a clear, grounded next step.",qwen/qwen3.8-27b,v2
2828924,@DropboxSupport I Have done this. Too bad it didn't solve the problem,sync_app_bug,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific sync bug reported, violating the policy that requires naming the issue or stating specific actions for account-specific intents.",qwen/qwen3.8-27b,v2
2055860,@DropboxSupport All good now. Looks like it was just a capacity issue on your end. Thanks for getting back to me.,no_action_needed,llm,@DropboxSupport We’re glad to hear that you’re all good! Thanks for letting us know. Happy Dropboxing 🙂,5,5,5,5,5,False,"The reply appropriately acknowledges the customer's confirmation that the issue is resolved, which is the correct action for a 'no_action_needed' intent.",qwen/qwen3.8-27b,v2
2055860,@DropboxSupport All good now. Looks like it was just a capacity issue on your end. Thanks for getting back to me.,no_action_needed,simple,@628577 We’re glad to hear that you’re all good there! Thanks for letting us know. Happy Dropboxing 🙂,5,5,5,5,5,False,"The reply appropriately acknowledges the customer's confirmation that the issue is resolved, matching the 'no_action_needed' intent without adding unnecessary steps or deflecting.",qwen/qwen3.8-27b,v2
2055860,@DropboxSupport All good now. Looks like it was just a capacity issue on your end. Thanks for getting back to me.,no_action_needed,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,2,3,1,True,"The reply completely ignores the customer's statement that the issue is resolved and thanks them, instead incorrectly treating it as an active problem requiring investigation and a DM.",qwen/qwen3.8-27b,v2
149031,What are the best practices to signal a phishing page targeting @118189 users ?,phishing_abuse_report,llm,"Hi there, thanks for flagging. Please forward the phishing page or any related emails to __email__ so we can investigate. Thanks again!",5,5,5,5,5,False,"The reply correctly identifies the intent as a phishing report, provides the specific action required (forwarding the page/emails), and engages with the specific issue by mentioning the investigation, which aligns with brand guidelines for security-related reports.",qwen/qwen3.8-27b,v2
149031,What are the best practices to signal a phishing page targeting @118189 users ?,phishing_abuse_report,simple,"@411106 Hi Carl, thanks for flagging. Can you please forward the entire e-mail to __email__? Thanks again!",2,2,4,4,2,True,"The reply is a generic deflection that fails to engage with the specific phishing report or explain what will be done with the forwarded email, violating the requirement to show engagement with the customer's specific problem.",qwen/qwen3.8-27b,v2
149031,What are the best practices to signal a phishing page targeting @118189 users ?,phishing_abuse_report,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific phishing report details or confirm the action taken, violating the policy requirement to show engagement with the customer's specific problem.",qwen/qwen3.8-27b,v2
2179735,"@DropboxSupport How can you allow that? Dropbox is all about data security, how can you allow Team Admin to have the power of erasing my personal data without my permission. This is a breach of personal data not to mention I lost my paid subscription too",sharing_permissions,llm,"Hey there, I’m sorry to hear about this. Team Admins can delete shared files, but personal files are protected. Let’s look into this. Could you share the team name or any relevant details? Thanks!",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific details of the customer's complaint (loss of paid subscription, specific nature of the data loss) and does not explicitly request the account email or ticket number required by policy for account-specific issues.",qwen/qwen3.8-27b,v2
2179735,"@DropboxSupport How can you allow that? Dropbox is all about data security, how can you allow Team Admin to have the power of erasing my personal data without my permission. This is a breach of personal data not to mention I lost my paid subscription too",sharing_permissions,simple,"@164648 Hi Paul, if you still have the original files on your old computer, this article might help! https://t.co/2UB94ZxFmP",1,1,1,2,1,True,"The reply ignores the customer's specific complaint about unauthorized data deletion and subscription loss, invents a scenario about 'old computer' files that was not mentioned, and fails to address the security concern or account-specific issues required by policy.",qwen/qwen3.8-27b,v2
2179735,"@DropboxSupport How can you allow that? Dropbox is all about data security, how can you allow Team Admin to have the power of erasing my personal data without my permission. This is a breach of personal data not to mention I lost my paid subscription too",sharing_permissions,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific issues of data erasure or lost subscription, violating the policy that requires naming the reported problem or stating specific actions for account-specific intents.",qwen/qwen3.8-27b,v2
2168060,"@DropboxSupport hi, you have just charged me £750 without my authorisation. I would like to speak to a rep to get this cancelled asap.",billing_subscription,llm,"Hi @customer, sorry about this. Please DM us your account email and the charge details so we can investigate. Thanks in advance!",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific unauthorized charge of £750 or state what will be done, violating the policy requirement for account-specific intents to show engagement with the customer's specific problem.",qwen/qwen3.8-27b,v2
2168060,"@DropboxSupport hi, you have just charged me £750 without my authorisation. I would like to speak to a rep to get this cancelled asap.",billing_subscription,simple,"@455980 ...www.dropbox.com/support + DM us your ticket ID, so we can follow up with you from there? Thanks in advance! 2/2",1,1,1,2,1,True,"The reply is a generic deflection that fails to acknowledge the specific unauthorized charge, invents a non-existent ticket ID, and does not state what specific information (like account email) is needed to resolve the billing issue.",qwen/qwen3.8-27b,v2
2168060,"@DropboxSupport hi, you have just charged me £750 without my authorisation. I would like to speak to a rep to get this cancelled asap.",billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific unauthorized charge of £750 or state what will be done with the provided email, violating the policy requirement for account-specific intents.",qwen/qwen3.8-27b,v2
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,llm,"@YourHandle Thanks for the feedback! We’re looking into why the IP isn’t included in login warnings. If you’d like to share more details, DM us. We’ll keep you posted!",4,5,5,5,5,False,"The reply correctly identifies the intent as a feature request, acknowledges the specific issue (missing IP in warnings), and avoids generic deflection by engaging with the customer's specific feedback.",qwen/qwen3.8-27b,v2
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,simple,"@174137 Just replied to your DM, thanks! 🤗",1,1,1,3,1,True,"The reply is a generic deflection that fails to address the specific feature request, invents a prior DM interaction that likely did not occur, and violates the policy against redirecting informational intents without providing an answer.",qwen/qwen3.8-27b,v2
2540849,@DropboxSupport P1 You need to send the login IP address when you send warnings of possibly unauthorized logins. It's confusing not to.,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply is a generic holding message that fails to engage with the specific complaint about missing IP addresses in security warnings, violating the policy that requires acknowledging the specific issue reported.",qwen/qwen3.8-27b,v2
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,llm,"Smart Sync is still in beta for Business plans. In the Admin console, go to Settings → Smart Sync and toggle it on. Once enabled, it’s available to all users. We’re working on a full rollout soon. Let us know if you hit any snags! Thanks! 😊",5,5,4,5,5,False,"The reply directly answers the customer's question about the beta status and provides specific instructions on how to enable the feature, fully complying with the policy for informational intents.",qwen/qwen3.8-27b,v2
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,simple,"@403219 Hi Scott, we'd love to hear your feedback when you have some hands-on experience! Thanks 😀",1,1,5,4,1,True,"The reply fails to answer the customer's specific question about the feature's status (beta vs. GA) and instead deflects by asking for feedback, violating the policy that informational intents must receive an actual answer.",qwen/qwen3.8-27b,v2
1041951,"@DropboxSupport Smart Sync = still beta? It's listed as a feature in your biz plans, but it's also in ""Early Access"" in the admin backend. 🤔",how_to_usage,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,5,4,1,True,"The reply fails to answer the customer's specific question about the status of Smart Sync and incorrectly directs them to DM for an informational inquiry, violating the brand's policy for how_to_usage intents.",qwen/qwen3.8-27b,v2
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,llm,"Hey! Can you let us know which Android version and Dropbox app version you’re on? Also check that notifications are enabled in your phone’s settings. If the issue persists, DM us with more details. Cheers!",5,5,5,5,5,False,"The reply correctly treats the issue as a how-to/usage problem by providing immediate troubleshooting steps (checking phone settings) and asking for specific diagnostic details, rather than deflecting to a DM.",qwen/qwen3.8-27b,v2
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,simple,"@468985 Hey there, our website can preview .mkv files, but you’ll need another app for full playback capabilities. Cheers!",1,1,1,3,1,False,"The reply is completely irrelevant to the customer's question about Android notifications, instead addressing an unrelated issue about .mkv file playback.",qwen/qwen3.8-27b,v2
1452735,Hi @dropboxsupport why can't I get notifications of added files to my android phone?,complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,5,4,2,True,"The reply is a generic holding message that fails to engage with the specific issue of Android file notifications, violating the policy that requires the agent to name the reported problem or state specific actions taken for this customer.",qwen/qwen3.8-27b,v2
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space",sharing_permissions,llm,"Thanks for the suggestion! We don’t have an expanded discussion view yet, but we’ll forward it to our product team for consideration. In the meantime, check out our collaboration docs: https://www.dropbox.com/help Cheers!",5,5,5,5,5,False,"The reply correctly identifies the intent as a feature request, acknowledges the specific suggestion, and provides a relevant resource link without deflecting to DMs.",qwen/qwen3.8-27b,v2
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space",sharing_permissions,simple,"@581108 Hey there, currently you can't buy features separately. If a particular feature is important to you, you could consider other plans:... 1/3",1,1,2,3,1,True,"The reply fails to address the specific feature request for an expanded discussion view, instead providing irrelevant information about purchasing features separately, which violates the policy for informational intents that requires giving an actual answer or pointing to a specific feature.",qwen/qwen3.8-27b,v2
1874363,"@116029 #collaboration feature request: allow expanded view of discussions on shared documents, give #remote teams some more space",sharing_permissions,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",1,1,4,4,1,True,"The reply fails the strict policy for feature requests by deflecting to a DM instead of providing an answer or pointing to a specific feature, and it does not engage with the specific request for an expanded discussion view.",qwen/qwen3.8-27b,v2
1324437,"@DropboxSupport If I have a Plus plan and sharing folder with a standard (free plan) user, are they limited to 2GB of uploads to the folder?",storage_quota_plan_limits,llm,"Hi there, a free user can only upload up to the 2GB limit of their own account, but the Plus owner can have more. Let us know if you need more help!",5,5,5,5,5,False,"The reply directly answers the specific technical question about storage limits for shared folders between Plus and Free users, which is appropriate for an informational query, and does so without inventing details or deflecting.",qwen/qwen3.8-27b,v2
1324437,"@DropboxSupport If I have a Plus plan and sharing folder with a standard (free plan) user, are they limited to 2GB of uploads to the folder?",storage_quota_plan_limits,simple,"@294652 Hey there, we can’t comment on our team’s future plans, but we can let them know about your suggestion! Thanks",1,1,1,3,1,True,"The reply completely ignores the customer's specific question about storage limits, incorrectly treats it as a feature request or future plan inquiry, and fails to follow the brand policy for account-specific intents by not asking for DM details to investigate the specific account situation.",qwen/qwen3.8-27b,v2
